created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media,preprocessed_created_at,preprocessed_data,emoji_list,emoticons_list
2021-05-09T21:49:00+00:00,1.39E+18,1.39E+18,"['the', 'indigenous', 'guard', 'was', 'just', 'attacked', 'by', 'a', 'state', 'sanctioned', 'paramilitary', 'group', '8', 'injured', 'the', 'colombian', 'state', 'with', 'us', 'support', 'is', 'killing', 'its', 'people']",en,FALSE,FALSE,5,3,0,0,1.39E+18,,,21502806,SOAWatch,SOAWatch,FALSE,,,"#SOSColombia , #SOSCali , #ColombiaResiste",,,[],09-05-2021,"['indigen', 'guard', 'attack', 'state', 'sanction', 'paramilitari', 'group', 'injur', 'colombian', 'state', 'us', 'support', 'kill', 'peopl']",[''],[]
2021-05-09T21:40:39+00:00,1.39E+18,1.39E+18,"['there', 's', 'a', 'whole', 'bunch', 'of', 'cars', 'going', 'through', 'downtown', 'with', 'colombian', 'flags', 'right', 'now', 'i', 'couldn', 't', 'even', 'get', 'it', 'all', 'on', 'video', 'theres', 'so', 'much', 'support', 'they', 're', 'still', 'going']",en,FALSE,FALSE,2,17,4,0,,,,7.25E+17,fakemegfox,gab ??,FALSE,,,"#ColombiaResiste , #Colombia",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1391508121437327365/pu/img/Q9p58Q9PseZWNzAn.jpg"", ""type"": ""photo""}]",09-05-2021,"['whole', 'bunch', 'car', 'go', 'downtown', 'colombian', 'flag', 'right', 'even', 'get', 'video', 'there', 'much', 'support', 'still', 'go']",[''],[]
2021-05-09T21:33:16+00:00,1.39E+18,1.39E+18,"['war', 'tanks', 'checking', 'on', 'neighborhoods']",en,FALSE,FALSE,2,3,0,1,,,,30739706,CONSMO683,La Paisita,FALSE,,,"#ColombiaSOS , #DuqueChao , #ColombiaResiste , #Colombia , #ColombiaAlertaRoja",,https://t.co/1HQDZjKsDG,[],09-05-2021,"['war', 'tank', 'check', 'neighborhood']",[''],[]
2021-05-09T21:10:29+00:00,1.39E+18,1.39E+18,['video'],,,,,,,,,,,,,,,,,,,,,09-05-2021,['video'],[''],[]
2021-05-16T23:31:09+00:00,1.39E+18,1.39E+18,[],,,,,,,,,,,,,,,,,,,,,16-05-2021,[],[''],[]
2021-05-16T22:59:48+00:00,1.39E+18,1.39E+18,"['hi', 'my', 'friends', 'i', 've', 'done', 'this', 'song', 'inspired', 'in', 'what', 's', 'happening', 'in', 'colombia', 'in', 'order', 'to', 'support', 'all', 'people', 'who', 's', 'in', 'the', 'front', 'line']",,,,,,,,,,,,,,,,,,,,,16-05-2021,"['hi', 'friend', 'done', 'song', 'inspir', 'happen', 'colombia', 'order', 'support', 'peopl', 'front', 'line']",[''],[]
2021-05-16T22:51:34+00:00,1.39E+18,1.39E+18,"['amazing', 'support', 'to', 'our', 'hard', 'working', 'farmers', 'he', 'celebrates', 'after', 'selling', 'all', 'his', 'product', 'with', 'the', 'support', 'of', 'the', 'community', 'this', 'is', 'the', 'colombia', 'i', 'want', 'to', 'see', 'buy', 'local', 'support', 'the', 'fresh', 'food', 'grown', 'by', 'your', 'farmers']",en,FALSE,FALSE,0,5,0,0,1.39E+18,,,8.23E+17,carolinadb13,Carolina Dominguez,FALSE,,,"#ParoNacional , #ColombiaEnAlertaRoja , #ColombiaResiste",,,[],16-05-2021,"['amaz', 'support', 'hard', 'work', 'farmer', 'celebr', 'sell', 'product', 'support', 'commun', 'colombia', 'want', 'see', 'buy', 'local', 'support', 'fresh', 'food', 'grown', 'farmer']",[''],[]
2021-05-16T22:42:16+00:00,1.39E+18,1.39E+18,"['resist', 'like', 'palestine', 'fight', 'like', 'colombia']",en,FALSE,FALSE,0,1,0,0,,,,142384407,smartintell,Sol Isaza,FALSE,,,"#ColombiaResiste , #FreePalaestine , #FreeColombia , #ResistPalestine",,,"[{""url"": ""https://pbs.twimg.com/media/E1iyx-4WUAkXaYI.jpg"", ""type"": ""photo""}]",16-05-2021,"['resist', 'like', 'palestin', 'fight', 'like', 'colombia']",[''],[]
2021-05-16T22:40:49+00:00,1.39E+18,1.39E+18,"['what', 'makes', 'me', 'angry', 'is', 'that', 'the', 'fucking', 'news', 'does', 'not', 'report', 'the', 'truth', 'and', 'only', 'call', 'us', 'vandals', 'for', 'peacefully', 'demonstrating']",,,,,,,,,,,,,,,,,,,,,16-05-2021,"['make', 'angri', 'fuck', 'news', 'report', 'truth', 'call', 'us', 'vandal', 'peac', 'demonstr']",[''],[]
2021-05-16T22:28:20+00:00,1.39E+18,1.39E+18,"['humans', 'together', 'against', 'all', 'forms', 'of', 'injustice']",,,,,,,,,,,,,,,,,,,,,16-05-2021,"['human', 'togeth', 'form', 'injustic']",[''],[]
2021-05-16T22:03:13+00:00,1.39E+18,1.39E+18,[],,,,,,,,,,,,,,,,,,,,,16-05-2021,[],[''],[]
2021-05-16T21:21:27+00:00,1.39E+18,1.39E+18,"['this', 'is', 'police', 'of', 'colombia', 'help']",en,FALSE,FALSE,0,0,0,0,,,,1.29E+18,alfredo56899771,alfredo,FALSE,1.39E+18,9624742,"#NosEstanAsesinando , #NosEstanMantando , #SOSColmbia , #DDHH , #ColombiaResiste","StateDept , SecBlinken , StateDept , JoeBiden , VP , IvanDuque , AlvaroUribeVel",,[],16-05-2021,"['polic', 'colombia', 'help']",[''],[]
2021-05-16T21:19:28+00:00,1.39E+18,1.39E+18,"['this', 'is', 'police', 'of', 'colombia', 'help']",en,FALSE,FALSE,0,0,0,0,1.39E+18,,,1.29E+18,alfredo56899771,alfredo,FALSE,,9624742,"#NosEstanAsesinando , #NosEstanMantando , #SOSColmbia , #DDHH , #ColombiaResiste","StateDept , JoeBiden , VP , IvanDuque , AlvaroUribeVel",,[],16-05-2021,"['polic', 'colombia', 'help']",[''],[]
2021-05-16T21:18:47+00:00,1.39E+18,1.39E+18,"['this', 'is', 'police', 'of', 'colombia', 'help']",en,FALSE,FALSE,0,0,0,0,1.39E+18,,,1.29E+18,alfredo56899771,alfredo,FALSE,,9624742,"#NosEstanAsesinando , #NosEstanMantando , #SOSColmbia , #DDHH , #ColombiaResiste","StateDept , JoeBiden , VP , IvanDuque , AlvaroUribeVel",,[],16-05-2021,"['polic', 'colombia', 'help']",[''],[]
2021-05-16T20:36:24+00:00,1.39E+18,1.39E+18,"['a', 'mother', 'amp', 'her', 'daughter', 'say', 'that', 'in', 'an', 'alley', 'in', 'suba', 'they', 'were', 'assaulted', 'by', 'a', 'group', 'of', 'armed', 'and', 'armored', 'who', 'without', 'saying', 'a', 'word', 'shot', 'them', 'they', 'have', 'received', 'threats', 'asking', 'them', 'to']",,,,,,,,,,,,,,,,,,,,,16-05-2021,"['mother', 'amp', 'daughter', 'say', 'alley', 'suba', 'assault', 'group', 'arm', 'armor', 'without', 'say', 'word', 'shot', 'receiv', 'threat', 'ask']",[''],[]
2021-05-16T19:10:36+00:00,1.39E+18,1.39E+18,['attetion'],,,,,,,,,,,,,,,,,,,,,16-05-2021,['attet'],[''],[]
2021-05-16T19:07:12+00:00,1.39E+18,1.39E+18,[],,,,,,,,,,,,,,,,,,,,,16-05-2021,[],[''],[]
2021-05-16T18:57:33+00:00,1.39E+18,1.39E+18,['respectfully'],en,FALSE,FALSE,2,8,0,0,,,,8.23E+17,KingH3rc,PlatanoMaduro,FALSE,,,"#ColombiaAlertaRoja , #ColombiaResiste",,,"[{""url"": ""https://pbs.twimg.com/media/E1h_WHOX0AMi6MN.jpg"", ""type"": ""photo""}]",16-05-2021,['respect'],[''],[]
2021-05-16T18:57:18+00:00,1.39E+18,1.39E+18,"['hi', 'my', 'friends', 'i', 've', 'done', 'this', 'song', 'inspired', 'in', 'what', 's', 'happening', 'in', 'colombia', 'in', 'order', 'to', 'support', 'all', 'people', 'who', 's', 'in', 'the', 'front', 'line']",,,,,,,,,,,,,,,,,,,,,16-05-2021,"['hi', 'friend', 'done', 'song', 'inspir', 'happen', 'colombia', 'order', 'support', 'peopl', 'front', 'line']",[''],[]
2021-05-16T18:46:09+00:00,1.39E+18,1.39E+18,"['the', 'moment', 'the', 'colombian', 'and', 'palestinian', 'demos', 'in', 'london', 'met', 'yesterday']",en,FALSE,FALSE,44,119,5,3,,,,9.31E+17,tristanlaight,Stan Laight,FALSE,,,"#FreePalestine , #ColombiaResiste",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1394001029931409412/pu/img/4oBceCIp3KHuGJue.jpg"", ""type"": ""photo""}]",16-05-2021,"['moment', 'colombian', 'palestinian', 'demo', 'london', 'met', 'yesterday']",[''],[]
2021-05-16T18:44:07+00:00,1.39E+18,1.39E+18,"['this', 'is', 'colombia']",en,FALSE,FALSE,0,0,0,0,,,,157845417,Bolarod,Alex Bolaños,FALSE,,,#ColombiaResiste,EscudosAzules,,"[{""url"": ""https://pbs.twimg.com/media/E1h8RP6WUAEo2D4.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/E1h8RkuXMAgMNF5.jpg"", ""type"": ""photo""}]",16-05-2021,['colombia'],[''],[]
2021-05-16T18:10:01+00:00,1.39E+18,1.39E+18,"['graduate', 'workers', 'of', 'columbia', 'official', 'statement', 'condemning', 'the', 'colonial', 'violence', 'in', 'and', 'in', 'all', 'struggles', 'are', 'connected', 'all', 'forms', 'of', 'oppression', 'must', 'fall']",en,FALSE,FALSE,0,0,0,0,,,,3360262138,JaredSacks1,#EqualityProvocateur,FALSE,,2773692164,"#Palestine , #Colombia , #PalestineWillBeFree , #ColombiaResiste",,,"[{""url"": ""https://pbs.twimg.com/media/E1h0dDfXIAkVtyL.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/E1h0d4sWUAMkEwu.jpg"", ""type"": ""photo""}]",16-05-2021,"['graduat', 'worker', 'columbia', 'offici', 'statement', 'condemn', 'coloni', 'violenc', 'struggl', 'connect', 'form', 'oppress', 'must', 'fall']",[''],[]
2021-05-16T18:07:39+00:00,1.39E+18,1.39E+18,"['beautiful', 'cultural', 'act', 'in', 'bogota', 'colombia', 'strong', 'showing', 'of', 'solidarity', 'with', 'the', 'people', 'of', 'palestine', 'as', 'well']",,,,,,,,,,,,,,,,,,,,,16-05-2021,"['beauti', 'cultur', 'act', 'bogota', 'colombia', 'strong', 'show', 'solidar', 'peopl', 'palestin', 'well']",[''],[]
2021-05-16T18:04:02+00:00,1.39E+18,1.39E+18,"['que', 'susto', 'tan', 'horrible']",,,,,,,,,,,,,,,,,,,,,16-05-2021,"['que', 'susto', 'tan', 'horribl']",[''],[]
2021-05-30T23:02:18+00:00,1.40E+18,1.40E+18,"['justicia', 'en', 'tendencia']",,,,,,,,,,,,,,,,,,,,,30-05-2021,"['justicia', 'en', 'tendencia']",[''],[]
2021-05-30T23:01:47+00:00,1.40E+18,1.40E+18,"['armed', 'civilians', 'or', 'paramilitaries', 'shooting', 'in']",,,,,,,,,,,,,,,,,,,,,30-05-2021,"['arm', 'civilian', 'paramilitari', 'shoot']",[''],[]
2021-05-30T22:55:44+00:00,1.40E+18,1.40E+18,"['miscreants', 'attacked', 'trans', 'women', 'in']",,,,,,,,,,,,,,,,,,,,,30-05-2021,"['miscreant', 'attack', 'tran', 'women']",[''],[]
2021-05-30T22:35:23+00:00,1.40E+18,1.40E+18,"['protest', 'against', 'the', 'protest', 'in']",,,,,,,,,,,,,,,,,,,,,30-05-2021,"['protest', 'protest']",[''],[]
2021-05-30T22:31:25+00:00,1.40E+18,1.40E+18,"['armed', 'civilians', 'shooting', 'in']",,,,,,,,,,,,,,,,,,,,,30-05-2021,"['arm', 'civilian', 'shoot']",[''],[]
2021-05-30T22:26:00+00:00,1.40E+18,1.40E+18,"['clashes', 'between', 'police', 'and', 'protesters', 'in']",,,,,,,,,,,,,,,,,,,,,30-05-2021,"['clash', 'polic', 'protest']",[''],[]
2021-05-30T22:21:47+00:00,1.40E+18,1.40E+18,"['lifeless', 'body', 'is', 'being', 'dragged', 'by', 'police', 'in']",,,,,,,,,,,,,,,,,,,,,30-05-2021,"['lifeless', 'bodi', 'drag', 'polic']",[''],[]
2021-05-30T22:15:44+00:00,1.40E+18,1.40E+18,"['we', 'support', 'the', 'and', 'a', 'communication', 'have', 'opened', 'the', 'gates', 'of', 'truth', 'and', 'the', 'veils', 'of', 'darkness', 'are', 'fading']",,,,,,,,,,,,,,,,,,,,,30-05-2021,"['support', 'commun', 'open', 'gate', 'truth', 'veil', 'dark', 'fade']",[''],[]
2021-05-30T22:06:17+00:00,1.40E+18,1.40E+18,"['that', 's', 'the', 'military', 'that', 'committed', 'crimes', 'against', 'humanity', 'during', 'colombia', 's', 'civil', 'war']",,,,,,,,,,,,,,,,,,,,,30-05-2021,"['militari', 'commit', 'crime', 'human', 'colombia', 'civil', 'war']",[''],[]
2021-05-30T21:24:53+00:00,1.40E+18,1.40E+18,"['progress', 'despite', 'adversity']",en,FALSE,FALSE,0,0,0,0,,,,75928264,cabeto_p,Beto P. Corredor,FALSE,,,#ColombiaResiste,,,[],30-05-2021,"['progress', 'despit', 'advers']",[''],[]
2021-05-30T19:54:44+00:00,1.40E+18,1.40E+18,"['why', 'are', 'colombians', 'protesting']",en,FALSE,FALSE,3,1,0,1,,,,2389336800,KulpaBart,Bart Kulpa,FALSE,,,"#Colombia , #ColombiaEnAlertaRoja , #ColombiaResiste , #ColombiaEnDictadura , #Bogota , #BogotaEnAlertaRoja , #Cali , #CaliResiste , #CaliEnPeligro , #IvanDuque , #LatinAmerica , #Humanrights , #ColombiaSOSDDHH , #BogotaContraLosBloqueos , #protests",,https://t.co/kYPaWfPmVH,[],30-05-2021,"['colombian', 'protest']",[''],[]
2021-05-30T19:36:53+00:00,1.40E+18,1.40E+18,['help'],,,,,,,,,,,,,,,,,,,,,30-05-2021,['help'],[''],[]
2021-05-30T18:55:39+00:00,1.40E+18,1.40E+18,['help'],,,,,,,,,,,,,,,,,,,,,30-05-2021,['help'],[''],[]
2021-05-30T18:43:02+00:00,1.40E+18,1.40E+18,"['good', 'work', 'brother', 'i', 'am', 'in', 'the', 'process', 'of', 'gathering', 'several', 'data', 'collected', 'on', 'we', 'are', 'going', 'to', 'bundle', 'data', 'breach', 'and', 'various', 'colombian', 'police', 'abuse', 'and', 'crime', 'videos']",en,FALSE,FALSE,2,22,0,0,,,,2320650798,OpsAn0n,INFORMATION | WORLD HUMANITY |??,FALSE,1.40E+18,9.72E+17,"#OpColombia , #SOSColombiaDDHH , #ColombiaResiste","LorianSynaro , LorianSynaro",,[],30-05-2021,"['good', 'work', 'brother', 'process', 'gather', 'sever', 'data', 'collect', 'go', 'bundl', 'data', 'breach', 'variou', 'colombian', 'polic', 'abus', 'crime', 'video']",[''],[]
2021-05-30T18:42:23+00:00,1.40E+18,1.40E+18,['help'],,,,,,,,,,,,,,,,,,,,,30-05-2021,['help'],[''],[]
2021-05-30T18:35:41+00:00,1.40E+18,1.40E+18,['help'],,,,,,,,,,,,,,,,,,,,,30-05-2021,['help'],[''],[]
2021-05-30T18:24:56+00:00,1.40E+18,1.40E+18,['help'],,,,,,,,,,,,,,,,,,,,,30-05-2021,['help'],[''],[]
2021-05-30T18:22:30+00:00,1.40E+18,1.40E+18,['help'],,,,,,,,,,,,,,,,,,,,,30-05-2021,['help'],[''],[]
2021-05-30T18:20:39+00:00,1.40E+18,1.40E+18,['help'],,,,,,,,,,,,,,,,,,,,,30-05-2021,['help'],[''],[]
2021-05-30T18:18:27+00:00,1.40E+18,1.40E+18,['help'],,,,,,,,,,,,,,,,,,,,,30-05-2021,['help'],[''],[]
2021-05-30T18:16:31+00:00,1.40E+18,1.40E+18,"['colombianos', 'marchan', 'a', 'washingtondc']",en,FALSE,FALSE,2,4,0,0,,,,1.40E+18,soscolombiausa,Soscolombiausa,FALSE,,,"#ColombiaResiste , #ColombiaSOS , #ColombiaEnDictadura , #colombianeedshelp","ElPuenteRoto , Residente",,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1399067135150804994/pu/img/XdiQyiOf0IQcW7Bb.jpg"", ""type"": ""photo""}]",30-05-2021,"['colombiano', 'marchan', 'washingtondc']",[''],[]
2021-05-30T18:12:31+00:00,1.40E+18,1.40E+18,"['shoutout', 'all', 'the', 'freedom', 'fighters', 'in', 'colombia']",en,FALSE,FALSE,0,3,0,0,1.40E+18,,,4499136316,omar_oa8,Omar,FALSE,,,#ColombiaResiste,,,[],30-05-2021,"['shoutout', 'freedom', 'fighter', 'colombia']",[''],[]
2021-05-30T17:36:12+00:00,1.40E+18,1.40E+18,['help'],,,,,,,,,,,,,,,,,,,,,30-05-2021,['help'],[''],[]
2021-05-30T17:36:05+00:00,1.40E+18,1.40E+18,['help'],,,,,,,,,,,,,,,,,,,,,30-05-2021,['help'],[''],[]
2021-05-30T16:42:43+00:00,1.40E+18,1.40E+18,"['great', 'job', 'and', 'the', 'best', 'in', 'the', 'team', 'this', 'is', 'the', 'future', 'for', 'peace', 'and', 'blessed', 'for', 'this', 'land', 'of', 'champions', 'and', 'great', 'people', 'colombia', 'beloved', 'land']",en,FALSE,FALSE,0,0,0,0,1.40E+18,,,298547102,alNKDez,AlNeK,FALSE,,,"#ColombiaResiste , #ColombiaSomosTodos","GannaFilippo , danifmartinez96 , Eganbernal , giroditalia , LaPazColombiani",,[],30-05-2021,"['great', 'job', 'best', 'team', 'futur', 'peac', 'bless', 'land', 'champion', 'great', 'peopl', 'colombia', 'belov', 'land']",[''],[]
2021-05-30T16:30:57+00:00,1.40E+18,1.40E+18,"['an', 'inside', 'overlook', 'at', 'the', 'unfortunate', 'situation', 'of', 'my', 'country', 'colombia', 'the', 'national', 'strike', 'has', 'cumpleted', 'a', 'month', 'and', 'colombians', 'are', 'willing', 'to', 'fight', 'until', 'it', 'is', 'necessary']",,,,,,,,,,,,,,,,,,,,,30-05-2021,"['insid', 'overlook', 'unfortun', 'situat', 'countri', 'colombia', 'nation', 'strike', 'cumplet', 'month', 'colombian', 'will', 'fight', 'necessari']",[''],[]
2021-05-30T16:28:46+00:00,1.40E+18,1.40E+18,['grande'],en,FALSE,FALSE,0,0,0,0,1.40E+18,,,271662183,rubendariocc13,Ruben Dario Castro C,FALSE,,3808013897,"#eganbernal , #ColombiaResiste , #ColombiaEnAlertaRoja",Eganbernal,,[],30-05-2021,['grand'],[''],[]
2021-05-30T16:24:56+00:00,1.40E+18,1.40E+18,"['thank', 'you', 'the', 'entire', 'country', 'and', 'all', 'the', 'colombian', 'people', 'in', 'the', 'world', 'thank', 'you', 'at', 'this', 'moment', 'more', 'than', 'ever', 'for', 'the', 'joy', 'of', 'your', 'victory']",,,,,,,,,,,,,,,,,,,,,30-05-2021,"['thank', 'entir', 'countri', 'colombian', 'peopl', 'world', 'thank', 'moment', 'ever', 'joy', 'victori']",[''],[]
2021-05-30T16:21:59+00:00,1.40E+18,1.40E+18,"['acab', 'daily', 'digest', 'may', '30', '2021']",,,,,,,,,,,,,,,,,,,,,30-05-2021,"['acab', 'daili', 'digest', 'may']",[''],[]
2021-05-30T16:16:38+00:00,1.40E+18,1.40E+18,"['calls', 'for', 'dialogue', 'and', 'respect', 'for', 'human', 'rights', 'in', 'the', 'face', 'of', 'new', 'reports', 'of', 'deaths', 'and', 'injuries', 'in', 'cali']",,,,,,,,,,,,,,,,,,,,,30-05-2021,"['call', 'dialogu', 'respect', 'human', 'right', 'face', 'new', 'report', 'death', 'injuri', 'cali']",[''],[]
2021-05-30T15:50:47+00:00,1.40E+18,1.40E+18,"['muchas', 'gracias']",es,FALSE,FALSE,0,0,0,0,1.40E+18,,,1.40E+18,Mariana_11a,Mariana Araque,FALSE,,,"#PrimeraLinea , #GRACIAS , #ColombiaResiste , #ElParoSigue",,,[],30-05-2021,"['mucha', 'gracia']",[''],[]
2021-05-30T14:38:17+00:00,1.40E+18,1.40E+18,"['read', 'the', 'full', 'news', 'news', 'here']",,,,,,,,,,,,,,,,,,,,,30-05-2021,"['read', 'full', 'news', 'news']",[''],[]
2021-05-30T14:34:44+00:00,1.40E+18,1.40E+18,"['paramilitares', 'le', 'disparan', 'a', 'jóvenes', 'q', 'protestan', 'pacíficamente']",,,,,,,,,,,,,,,,,,,,,30-05-2021,"['paramilitar', 'le', 'disparan', 'jóvene', 'q', 'protestan', 'pacíficament']",[''],[]
2021-05-30T14:06:39+00:00,1.40E+18,1.40E+18,"['graciasss', 'a', 'ustedes', 'muchas', 'graciasss', 'muchas', 'gracias']",es,FALSE,FALSE,0,0,1,0,,,,1.23E+18,Yenifer43127088,Yen???????? #Antiuribista,FALSE,,,"#ColombiaResiste , #SOSCALICOLOMBIA , #DDHHColombia , #CaliResiste , #SOSCali",,,"[{""url"": ""https://pbs.twimg.com/media/E2pDBd9XwAAN_Kv.jpg"", ""type"": ""photo""}]",30-05-2021,"['graciasss', 'usted', 'mucha', 'graciasss', 'mucha', 'gracia']",[''],[]
2021-05-30T13:16:28+00:00,1.40E+18,1.40E+18,[],,,,,,,,,,,,,,,,,,,,,30-05-2021,[],[''],[]
2021-05-30T12:12:26+00:00,1.40E+18,1.40E+18,"['account', 'is', 'temporarily', 'unavailable', 'because', 'it', 'violates', 'the', 'twitter', 'media', 'policy', 'learn', 'more']",en,FALSE,FALSE,1,1,0,0,1.40E+18,,,1.05E+18,TalebieMidFargh,,FALSE,,,,,https://support.twitter.com/articles/20169199,[],30-05-2021,"['account', 'temporarili', 'unavail', 'violat', 'twitter', 'media', 'polici', 'learn']",[''],[]
2021-05-30T11:16:52+00:00,1.40E+18,1.40E+18,"['tout', 'les', 'jours']",fr,FALSE,FALSE,1,4,0,0,,,,1.16E+18,guizinhooo55,HeartBreaked Culé,FALSE,,,"#FreePalestine , #ColombiaResiste",,,[],30-05-2021,"['tout', 'le', 'jour']",[''],[]
2021-05-30T09:00:11+00:00,1.40E+18,1.40E+18,"['both', 'in', 'and', 'in', 'plays', 'a', 'role', 'in', 'suppressing', 'people', 'human', 'rights', 'and', 'in', 'ethnic', 'cleansing', 'and', 'support', 'of', 'oppression']",,,,,,,,,,,,,,,,,,,,,30-05-2021,"['play', 'role', 'suppress', 'peopl', 'human', 'right', 'ethnic', 'cleans', 'support', 'oppress']",[''],[]
2021-05-30T08:42:24+00:00,1.40E+18,1.40E+18,"['why', 'colombia', 's', 'protests', 'are', 'unlikely', 'to', 'fizzle', 'out', 'via']",,,,,,,,,,,,,,,,,,,,,30-05-2021,"['colombia', 'protest', 'unlik', 'fizzl', 'via']",[''],[]
2021-05-30T07:18:19+00:00,1.40E+18,1.40E+18,"['debe', 'responder']",,,,,,,,,,,,,,,,,,,,,30-05-2021,"['debe', 'respond']",[''],[]
2021-05-30T07:01:13+00:00,1.40E+18,1.40E+18,['incroyable'],fr,FALSE,FALSE,0,0,0,0,1.40E+18,,,1.24E+18,Zakaria84819211,Zakaria??????????,FALSE,,,"#USA , #FreePalaestine , #IsraelTerrorist , #IsraelCrimes , #PalestinaLibre , #ColombiaResiste , #Ireland","EmmanuelMacron , JLMelenchon , MadjidFalastine , Mediapart , CourPenaleInt , ONU_fr",,[],30-05-2021,['incroy'],[''],[]
